SMILES,HOMO,LUMO,Gap
[H][C]([H])([H])[C@]1([H])[C@]2([H])[C](=[O])[C@@]([H])([C]#[N])[C@@]21[H],-0.2643998730071111,-0.03869997717048206,0.22579986702471744
[H][C]#[C][C@@]1([H])[C](=[O])[C@@]2([H])[N]1[C@@]2([H])[C]([H])([H])[H],-0.24339986040055678,-0.033399981853511715,0.20999988073747425
[H][C]([H])([H])[C@]1([H])[N]2[C@@]([H])([C]#[N])[C](=[O])[C@@]21[H],-0.2690998681516452,-0.05379997238333797,0.2152998782448738
[H][C]#[C][C@]1([H])[C](=[O])[C@@]2([H])[N]([C]([H])([H])[H])[C@]21[H],-0.23119987076707238,-0.03169998319030016,0.1994998919576306
[H][C]#[C][C@]1([H])[C](=[O])[C@@]2([H])[C@@]([H])([O][H])[C@]21[H],-0.23879987149097803,-0.01939998951228954,0.21939988854997605
[H][O][C@]1([H])[C@]2([H])[C](=[O])[C@@]([H])([C]#[N])[C@]12[H],-0.26549987149788645,-0.03879997902457908,0.2266998705690155
[H][C](=[O])[C@@]1([H])[C](=[O])[N]2[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.2521998833736267,-0.0436999734964489,0.20859989858869968
[H]/[N]=[C]1\[N]([C]([H])=[O])[C@@]2([H])[C@]1([H])[C@@]2([H])[C]([H])([H])[H],-0.25319985810601314,-0.021299987502836765,0.23179989065337125
[H]/[N]=[C](\[H])[N]1[C](=[O])[C@]2([H])[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.24179986578187143,-0.018799989339853346,0.22299988520373482
[H][C](=[O])[N]1[C](=[O])[C@]2([H])[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.2578998707739808,-0.03439998287104842,0.2234998813316448
[H]/[N]=[C]1\[N]([C]([H])=[O])[C@]2([H])[C@]([H])([O][H])[C@]12[H],-0.2556998562689966,-0.020099989348393566,0.23559986473017383
[H]/[N]=[C](\[H])[N]1[C](=[O])[C@@]2([H])[C@@]([H])([O][H])[C@@]12[H],-0.2487998641429117,-0.028899983845884047,0.21989988467788602
[H][O][C@]1([H])[C@]2([H])[C](=[O])[N]([C]([H])=[O])[C@]12[H],-0.2666998587001837,-0.04419997838607563,0.22239988284086945
[H][O][C@]1([H])[C@]2([H])[C](=[O])[C]([H])=[C]([C]([H])([H])[H])[C@]12[H],-0.23799987418163535,-0.05369997052924095,0.18419990179829737
[H][C]1=[C]([C]([H])([H])[H])[C@@]2([H])[C@@]([H])([C]1=[O])[C@]2([H])[C]([H])([H])[H],-0.2297998886182978,-0.04099998038698818,0.18879990823130963
[H][C]1=[C]([N]([H])[H])[C@]2([H])[C@]([H])([C]1=[O])[C@@]2([H])[C]([H])([H])[H],-0.21349988867971115,-0.015599991340765899,0.19789989733894522
[H][C]1=[C]([C]([H])([H])[H])[C@]2([H])[N]([C]1=[O])[C@@]2([H])[C]([H])([H])[H],-0.24419987523333295,-0.043599976023210245,0.20049988421345055
[H][C]1=[C]([N]([H])[H])[C@@]2([H])[N]([C]1=[O])[C@@]2([H])[C]([H])([H])[H],-0.2241998724060321,-0.02069998952082976,0.20349989602777746
[H][C]1=[C]([C]([H])([H])[H])[C@]2([H])[N]([C]([H])([H])[H])[C@]2([H])[C]1=[O],-0.22569989583662903,-0.04979997707490785,0.17589991000000443
[H][C]1=[C]([N]([H])[H])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]2([H])[C]1=[O],-0.2148998883519192,-0.024899988537453923,0.19009990166856228
[H][O][C@]1([H])[C@]2([H])[C](=[O])[C]([H])=[C]([N]([H])[H])[C@]12[H],-0.2231998801502121,-0.027399986700437345,0.1957999065923499
[H][C]1([H])[C](=[O])[C@@]2([H])[C@@]([H])([C]1=[O])[C@@]2([H])[C]([H])([H])[H],-0.24169985954691603,-0.03189998251763582,0.20969989707947506
[H]/[N]=[C]1\[N]([H])[C](=[O])[C@@]2([H])[C@]1([H])[C@]2([H])[C]([H])([H])[H],-0.25339987057592395,-0.01489999150466187,0.23849987030954534
[H][N]1[C](=[O])[C@@]2([H])[C@@]([H])([C]1=[O])[C@]2([H])[C]([H])([H])[H],-0.25769985830407,-0.02779998535510868,0.2298998773298197
[H]/[N]=[C]1\[O][C](=[O])[C@]2([H])[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.27509985673343207,-0.0256999858467966,0.2492998777942552
[H]/[N]=[C]1\[N]([H])[C](=[O])[C@]2([H])[N]1[C@@]2([H])[C]([H])([H])[H],-0.2579998594855027,-0.020099989348393566,0.23789988547011345
[H][C]1([H])[C](=[O])[N]2[C@@]([H])([C]([H])([H])[H])[C@]2([H])[C]1=[O],-0.2511998560709397,-0.044399977713411296,0.20679989150010356
[H]/[N]=[C]1\[N]([H])[C](=[O])[N]2[C@@]([H])([C]([H])([H])[H])[C@]12[H],-0.2640998543022449,-0.01709999177185638,0.24699985705431557
[H][N]1[C](=[O])[N]2[C@]([H])([C]1=[O])[C@]2([H])[C]([H])([H])[H],-0.2669998423581829,-0.03319998252617604,0.2337998751650112
[H]/[N]=[C]1\[O][C](=[O])[N]2[C@@]([H])([C]([H])([H])[H])[C@]12[H],-0.28439984078754493,-0.02609998669189712,0.2583998493784573
[H][C]1([H])[C](=[O])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]2([H])[C]1=[O],-0.24969986768720978,-0.04249997753243488,0.20719989891649163
[H]/[N]=[C]1\[N]([H])[C](=[O])[C@]2([H])[N]([C]([H])([H])[H])[C@]12[H],-0.2454998686705856,-0.023499986674816682,0.22199989294791486
[H][N]1[C](=[O])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]2([H])[C]1=[O],-0.25399987293878934,-0.037199980025035356,0.21669989544051532
[H]/[N]=[C]1\[O][C](=[O])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]12[H],-0.26609985633731836,-0.04119997971432385,0.22489988100385286
[H][O][C@]1([H])[C@]2([H])[C](=[O])[C]([H])([H])[C](=[O])[C@]12[H],-0.2427998755611249,-0.029599983681988074,0.21319988749827845
[H]/[N]=[C]1\[N]([H])[C](=[O])[C@]2([H])[C@@]([H])([O][H])[C@]12[H],-0.2556998562689966,-0.017999989840081485,0.23769987300020265
[H][O][C@@]1([H])[C@]2([H])[C](=[O])[N]([H])[C](=[O])[C@]12[H],-0.25969986033914344,-0.03099998335419613,0.22869987260408894
[H]/[N]=[C]1\[O][C](=[O])[C@@]2([H])[C@@]([H])([O][H])[C@@]12[H],-0.2767998575870728,-0.02699998585533682,0.24979987392216516
[H][C]([H])([H])[C@@]1([H])[C]([H])([H])[C](=[O])[N]2[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.24099986847252874,-0.004599997671295501,0.2364998682744719
[H][N]1[C](=[O])[N]2[C@@]([H])([C@]2([H])[C]([H])([H])[H])[C@@]1([H])[C]([H])([H])[H],-0.24699985705431557,0.0345999821983841,0.28159985896656237
[H]/[N]=[C]1\[O][C@]([H])([C]([H])([H])[H])[C@@]2([H])[N]1[C@@]2([H])[C]([H])([H])[H],-0.24679987963127176,0.031299984535628815,0.27819985725928087
[H][C]([H])([H])[C@]1([H])[N]2[C](=[O])[O][C@]([H])([C]([H])([H])[H])[C@@]21[H],-0.2635998581743349,0.016899990254091522,0.2804998429523535
[H][O][C@@]1([H])[C]([H])([H])[C](=[O])[N]2[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.2419998782517822,-0.0038999978351914747,0.23809988041659075
[H]/[N]=[C]1\[O][C@@]([H])([C]([H])([H])[H])[C@@]2([H])[C@]1([H])[C@@]2([H])[C]([H])([H])[H],-0.2480998730685244,0.02899998350955188,0.2770998587685055
[H][C]([H])([H])[C@]1([H])[C]([H])([H])[C](=[O])[C@@]2([H])[C@@]([H])([C]([H])([H])[H])[C@@]12[H],-0.23179989065337125,-0.009099995678923167,0.22269988402230215
[H][O][C@]1([H])[C]([H])([H])[C](=[O])[C@@]2([H])[C@@]([H])([C]([H])([H])[H])[C@]21[H],-0.2335998802185339,-0.01199999359179252,0.2214998792965714
[H][C]([H])([H])[N]1[C]([H])([H])[C](=[O])[C@]2([H])[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.20919988342813156,-0.015499991677098065,0.19359989208736567
[H][N]1[C](=[O])[C@]2([H])[C@@]([H])([C]([H])([H])[H])[C@]2([H])[C@]1([H])[C]([H])([H])[H],-0.2335998802185339,0.03099998335419613,0.26459986795358836
[H][C]([H])([H])[C@]1([H])[C@]2([H])[C](=[O])[O][C@@]([H])([C]([H])([H])[H])[C@@]21[H],-0.258699885606757,0.01279999309156438,0.27149984255623977
[H][C]([H])([H])[C@]1([H])[N]2[C@]([H])([C](=[O])[C]1([H])[H])[C@]2([H])[C]([H])([H])[H],-0.23519987483721924,-0.022199988856705648,0.21289988631684575
[H][O][C@]1([H])[C@]2([H])[C](=[O])[C]([H])([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.23489987365578655,-0.00969999475614477,0.22519988218528555
[H][C]([H])([H])[N]1[C@]2([H])[C@@]([H])([C]([H])([H])[H])[C]([H])([H])[C](=[O])[C@]12[H],-0.22729989045531437,-0.021099988175501096,0.20609990042571627
[H][O][C@]1([H])[C@]2([H])[C](=[O])[N]([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.24209986696330413,0.011899993928124686,0.25399987293878934
[H][N]1[C](=[O])[C@]2([H])[N]([C]([H])([H])[H])[C@]2([H])[C@@]1([H])[C]([H])([H])[H],-0.23229986925784774,0.01939998951228954,0.2516998872457167
[H]/[N]=[C]1\[O][C@]([H])([C]([H])([H])[H])[C@]2([H])[C@]([H])([O][H])[C@]12[H],-0.2525998732665813,0.014999992263544296,0.2675998622444818
[H]/[N]=[C]1\[O][C@]([H])([C]([H])([H])[H])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]12[H],-0.2391998789073661,0.015599991340765899,0.2547998527246985
[H][O][C@]1([H])[C@]2([H])[C](=[O])[O][C@]([H])([C]([H])([H])[H])[C@]12[H],-0.25959987162762155,-0.0015999991364455447,0.2579998594855027
[H][C]([H])([H])[N]1[C@@]2([H])[C@]1([H])[C](=[O])[O][C@]2([H])[C]([H])([H])[H],-0.24689988586622716,-0.0016999990739170274,0.24519986748915293
[H][O][C@]1([H])[C]([H])([H])[C](=[O])[C@@]2([H])[N]([C]([H])([H])[H])[C@]21[H],-0.23089988710907317,-0.024099986847252876,0.20669988526514815
[H][O][C@]1([H])[C@]2([H])[C](=[O])[C]([H])([H])[N]([C]([H])([H])[H])[C@]12[H],-0.21069988933529502,-0.016299991176869925,0.19439988939670835
[H][O][C@]1([H])[C@]2([H])[C](=[O])[C]([H])([H])[C@@]([H])([O][H])[C@]12[H],-0.2359998721465619,-0.011899993928124686,0.2240998836945102
[H][C]([H])([H])[C@]1([H])[N]2[C@]1([H])[C@@]([H])([C]#[N])[C@@]2([H])[C]([H])([H])[H],-0.2454998686705856,0.018099991694178506,0.26369986440929033
[H][C]#[C][C@@]1([H])[N]2[C@]([H])([C@@]1([H])[C]([H])([H])[H])[C@]2([H])[C]([H])([H])[H],-0.2266998705690155,0.03029998570852129,0.2569998672296827
[H][C]([H])([H])[C@]1([H])[C@@]2([H])[N]([C@]1([H])[C]#[N])[C@@]2([H])[C]([H])([H])[H],-0.24709986328927094,0.009399994669926673,0.25649987110177275
[H][C]([H])([H])[N]1[C@]2([H])[C@@]([H])([C]#[N])[C@@]([H])([C]([H])([H])[H])[C@]12[H],-0.25069985994302973,0.02609998669189712,0.2767998575870728
[H][N]([H])[C@]1([H])[C@@]2([H])[N]([C@]1([H])[C]#[N])[C@@]2([H])[C]([H])([H])[H],-0.25069985994302973,0.01249999410056088,0.26329985699290226
[H][C]#[C][C@@]1([H])[N]2[C@]([H])([C@@]1([H])[O][H])[C@]2([H])[C]([H])([H])[H],-0.23109986453211698,0.023099988020145346,0.25419988540870014
[H][O][C@]1([H])[C@@]2([H])[N]([C@]1([H])[C]#[N])[C@@]2([H])[C]([H])([H])[H],-0.25239987832010397,0.0033999981478340584,0.25579988002738546
[H][C]#[C][C@@]1([H])[C@@]([H])([C]([H])([H])[H])[C@@]2([H])[C@@]([H])([O][H])[C@@]12[H],-0.2458998760869737,0.03619998338835701,0.28209983757103885
[H][O][C@@]1([H])[C@@]2([H])[C@@]([H])([C]#[N])[C@@]([H])([C]([H])([H])[H])[C@@]12[H],-0.2701998666424206,0.02399998718358504,0.29419983849300135
[H][C]#[C][C@@]1([H])[C@@]([H])([C]([H])([H])[H])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.24519986748915293,0.050099973875482165,0.2952998545072102
[H][C]#[C][C@@]1([H])[C@@]([H])([O][H])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.25079988370141865,0.03689997884360267,0.28769985378330454
[H][C]([H])([H])[C@@]1([H])[C@@]2([H])[C@]([H])([C]([H])([H])[H])[C@]([H])([C]#[N])[C@@]12[H],-0.27149984255623977,0.030699984363192625,0.30229983534481697
[H][O][C@]1([H])[C@]([H])([C]#[N])[C@@]2([H])[C@@]([H])([C]([H])([H])[H])[C@@]12[H],-0.2670998661165718,0.02299998835647751,0.29009986323476605
[H][C]([H])([H])[N]1[C@@]2([H])[C@@]([H])([C]([H])([H])[H])[C@@]2([H])[C@]1([H])[C]#[N],-0.2212998843500941,0.015199992686094559,0.2364998682744719
[H][C]#[C][C@@]1([H])[N]([C]([H])([H])[H])[C@@]2([H])[C@@]([H])([O][H])[C@]21[H],-0.20319989484634476,0.03439998287104842,0.23749987805372536
[H][O][C@]1([H])[C@]2([H])[N]([C]([H])([H])[H])[C@]([H])([C]#[N])[C@]12[H],-0.22239988284086945,0.014299992427440272,0.2365998745094273
[H][C]#[C][C@@]1([H])[C@@]([H])([O][H])[C@]2([H])[N]([C]([H])([H])[H])[C@]12[H],-0.23159987818346045,0.03169998319030016,0.26329985699290226
[H][N]([H])[C@]1([H])[C@]([H])([C]#[N])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]12[H],-0.24179986578187143,0.022199988856705648,0.2640998543022449
[H][O][C@]1([H])[C@]([H])([C]#[N])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]12[H],-0.2544998690666993,0.017999989840081485,0.2724998698589267
[H][C]#[C][C@@]1([H])[C@@]([H])([O][H])[C@]2([H])[C@]([H])([O][H])[C@]12[H],-0.24779985436365823,0.035499983552252985,0.2832998598202031
[H][O][C@@]1([H])[C@@]2([H])[C@]([H])([O][H])[C@]([H])([C]#[N])[C@@]12[H],-0.2675998622444818,0.021399989356933786,0.2889998472205572
[H][O][C@@]1([H])[C@@]2([H])[C](=[O])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C@@]12[H],-0.23389988139996656,-0.010199995264913128,0.2236998762781221
[H][O][C@@]1([H])[C@@]2([H])[C](=[O])[C@@]([O][H])([C]([H])([H])[H])[C@@]12[H],-0.2326998766742358,-0.015799990668101567,0.21689989038699262
[H][C]([H])([H])[C]1([C]([H])([H])[H])[C](=[O])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.23169988441841585,-0.009599995092476934,0.22219988789439216
[H][O][C@@]1([C]([H])([H])[H])[C](=[O])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C@@]21[H],-0.23209987431137044,-0.016099991849534256,0.21599988684269456
[H]/[N]=[C]1/[N]2[C@]([H])([C@]1([O][H])[C]([H])([H])[H])[C@]2([H])[C]([H])([H])[H],-0.24009986492823068,0.0057999969209532945,0.2458998760869737
[H][C]([H])([H])[C]1([C]([H])([H])[H])[C](=[O])[N]2[C@@]([H])([C]([H])([H])[H])[C@]21[H],-0.2367998694559046,-0.007399995920497015,0.22939988120190977
[H][O][C@@]1([C]([H])([H])[H])[C](=[O])[N]2[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.23539988730713002,-0.013599992591336244,0.22179988047800406
[H][C]([H])([H])[C]1([C]([H])([H])[H])[C](=[O])[C@@]2([H])[N]1[C@@]2([H])[C]([H])([H])[H],-0.2337998751650112,-0.022099989193037815,0.21169989911454848
[H][C]([H])([H])[N]1[C@@]2([H])[C](=[O])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C@@]12[H],-0.22259987778734674,-0.020799989184497592,0.2017998951741367
[H][O][C@@]1([C]([H])([H])[H])[C](=[O])[C@]2([H])[N]([C]([H])([H])[H])[C@]12[H],-0.22559988960167365,-0.02669998467390413,0.1987999008832433
[H][O][C@]1([H])[C@]2([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C@]([H])([O][H])[C@]12[H],-0.23569987096512923,0.057499970891193776,0.2931998287137479
[H][O][C@@]1([H])[C@@]([O][H])([C]([H])([H])[H])[C@@]2([H])[C@@]([H])([O][H])[C@@]12[H],-0.2395998688003207,0.0581999707272978,0.2977998526701936
[H][C]([H])([H])[N]1[C@@]2([H])[C@]([H])([C]([H])([H])[H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C@@]12[H],-0.22199989294791486,0.07769995552239681,0.29969984847031167
[H][O][C@@]1([C]([H])([H])[H])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]2([H])[C@]1([H])[C]([H])([H])[H],-0.2214998792965714,0.06739996606988881,0.2888998409856018
[H][O][C@@]1([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[N]2[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.2234998813316448,0.06059997141704258,0.2840998396061123
[H][O][C@@]1([H])[C@@]2([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C@@]([H])([C]([H])([H])[H])[C@@]12[H],-0.24329987168903489,0.07189996626794568,0.3151998510995557
[H][O][C@@]1([H])[C@@]2([H])[C@@]([O][H])([C]([H])([H])[H])[C@@]([H])([C]([H])([H])[H])[C@@]12[H],-0.23819986912811264,0.0679999684327542,0.30619985070344197
[H][C]([H])([H])[C]1([C]([H])([H])[H])[C@@]([H])([C]([H])([H])[H])[C@@]2([H])[C@]1([H])[C@@]2([H])[C]([H])([H])[H],-0.2429998705076022,0.08289995555655769,0.32589983482587664
[H][O][C@]1([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C@@]2([H])[C@@]([H])([C]([H])([H])[H])[C@]21[H],-0.23739987181876995,0.06599996639768076,0.30339985135902586
[H][O][C@@]1([C]([H])([H])[H])[C@@]([H])([C]([H])([H])[H])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.2388998777259334,0.07019996541430491,0.30909983875937996
[H][O][C@]1([H])[C@@]([O][H])([C]([H])([H])[H])[C@@]2([H])[C@@]([H])([C]([H])([H])[H])[C@@]12[H],-0.24119988094243955,0.06569996959710643,0.30689984177782925
[H][C]([H])([H])[C]1([C]([H])([H])[H])[C@]([H])([C]([H])([H])[H])[N]2[C@@]([H])([C]([H])([H])[H])[C@]21[H],-0.2206998819872287,0.07689995821305413,0.29749985148876096
[H][O][C@]1([C]([H])([H])[H])[C@@]2([H])[N]([C@@]2([H])[C]([H])([H])[H])[C@@]1([H])[C]([H])([H])[H],-0.22599987949462824,0.06539996403481538,0.2913998391485852
[H][O][C@]1([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]12[H],-0.22289987896877944,0.0715999607056546,0.29449983967443405
[H][O][C@@]1([H])[C@]2([H])[N]([C]([H])([H])[H])[C@]2([H])[C@]1([O][H])[C]([H])([H])[H],-0.22239988284086945,0.059499968545408836,0.28199984885951696
[H][O][C@@]1([H])[C@@]2([H])[C]([C]([H])([H])[H])=[C]([H])[C@@]([H])([O][H])[C@@]12[H],-0.23219988054632584,0.0026999985855336805,0.23489987365578655
[H][C]1=[C]([C]([H])([H])[H])[C@]2([H])[C@@]([H])([C]([H])([H])[H])[C@]2([H])[C@]1([H])[C]([H])([H])[H],-0.21379988986114382,0.02969998334565591,0.24349986663551218
[H][O][C@]1([H])[C]([H])=[C]([C]([H])([H])[H])[C@]2([H])[C@@]([H])([C]([H])([H])[H])[C@@]21[H],-0.22299988520373482,0.015099993022426724,0.23799987418163535
[H][O][C@]1([H])[C@]2([H])[C]([C]([H])([H])[H])=[C]([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.21719987404499183,0.015199992686094559,0.23239987549280314
[H][O][C@]1([H])[C]([H])=[C]([C]([H])([H])[H])[C@]2([H])[N]([C]([H])([H])[H])[C@]12[H],-0.22589987325967284,0.009399994669926673,0.23529988107217464
[H][O][C@@]1([H])[C]([H])([H])[C@@]([H])([C]([H])([H])[H])[N]2[C@@]1([H])[C@]2([H])[C]([H])([H])[H],-0.21699987909851454,0.06589996454358373,0.2829998411153369
[H][C]([H])([H])[C@@]1([H])[C]([H])([H])[C@@]([H])([C]([H])([H])[H])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.25649987110177275,0.08149995588434965,0.33799983574783915
[H][C]([H])([H])[C@]1([H])[C@@]2([H])[C@]1([H])[C@]([H])([C]([H])([H])[H])[O][C@]2([H])[C]([H])([H])[H],-0.23789988547011345,0.08439995270200439,0.32229982064868434
[H][O][C@@]1([H])[C]([H])([H])[C@@]([H])([C]([H])([H])[H])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C@@]21[H],-0.25679985475977196,0.07819996041202354,0.3349998239335123
[H][O][C@@]1([H])[C]([H])([H])[C@@]([H])([O][H])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C@@]21[H],-0.24649987844983906,0.07749996057591951,0.32409982773728047
[H][O][C@]1([H])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C]([H])([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.23119987076707238,0.06229996788982495,0.29349984741861407
[H][O][C@]1([H])[C@@]2([H])[C@]1([H])[C@@]([H])([C]([H])([H])[H])[C]([H])([H])[C@@]2([H])[O][H],-0.2424998743796922,0.06269997092535466,0.3050998346892331
[H][O][C@]1([H])[C]([H])([H])[C@]([H])([C]([H])([H])[H])[C@@]2([H])[N]([C]([H])([H])[H])[C@]21[H],-0.2181998838242453,0.07209996121442296,0.2902998581812434
[H][O][C@]1([H])[C@@]2([H])[C@]1([H])[C@@]([H])([C]([H])([H])[H])[O][C@@]2([H])[C]([H])([H])[H],-0.23489987365578655,0.07449996628502611,0.3094998636992015
[H][C]([H])([H])[N]1[C@@]2([H])[C@]1([H])[C@]([H])([C]([H])([H])[H])[O][C@]2([H])[C]([H])([H])[H],-0.220899876933706,0.08639995473707782,0.3071998429592619
[H][O][C@@]1([H])[C]([H])([H])[C@@]([H])([O][H])[C@]2([H])[N]([C]([H])([H])[H])[C@@]21[H],-0.22269988402230215,0.07119996205098326,0.29389985483500214
[H][O][C@]1([H])[C@@]2([H])[C@]1([H])[C@]([H])([O][H])[C]([H])([H])[C@]2([H])[O][H],-0.2454998686705856,0.06729996421579179,0.31289983035961605
[H][C](=[O])[C@@]1([H])[N]2[C@]([H])([C@@]1([H])[C]([H])([H])[H])[C@]2([H])[C]([H])([H])[H],-0.23109986453211698,-0.026799984337571962,0.20439989957207552
[H][C](=[O])[C@]1([H])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]2([H])[C@]1([H])[C]([H])([H])[H],-0.24209986696330413,-0.026299986019232793,0.21569988566126186
[H][C](=[O])[C@]1([H])[C@@]2([H])[N]([C@@]2([H])[C]([H])([H])[H])[C@]1([H])[C]([H])([H])[H],-0.22789987529474628,-0.02929998469098457,0.1986998946482879
[H][O][C@]1([H])[C@@]2([H])[N]([C@]1([H])[C]([H])=[O])[C@@]2([H])[C]([H])([H])[H],-0.2430998767425576,-0.03029998570852129,0.21279988008189035
[H][O][C@@]1([H])[C@@]2([H])[C@@]([H])([C]([H])=[O])[C@@]([H])([C]([H])([H])[H])[C@@]12[H],-0.245099878777631,-0.04089997853289116,0.20419988710216475
[H][O][C@@]1([H])[C@@]2([H])[N]([C]([H])=[O])[C@@]([H])([C]([H])([H])[H])[C@@]12[H],-0.23799987418163535,0.018599990012517678,0.25659985981329464
[H][C](=[O])[C@@]1([H])[C@@]([H])([C]([H])([H])[H])[C@]2([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.2419998782517822,-0.021799988011605122,0.2202998920942741
[H][O][C@]1([H])[C@]([H])([C]([H])=[O])[C@@]2([H])[C@@]([H])([C]([H])([H])[H])[C@@]12[H],-0.24719986952422635,-0.040099981223548485,0.20709989268153628
[H][C](=[O])[C@]1([H])[N]([C]([H])([H])[H])[C@@]2([H])[C@@]([H])([C]([H])([H])[H])[C@]21[H],-0.20699988644658085,-0.03189998251763582,0.17499990645570637
[H][C](=[O])[N]1[C@@]2([H])[C@@]([H])([C]([H])([H])[H])[C@@]2([H])[C@]1([H])[C]([H])([H])[H],-0.23189987936489315,0.02499998820112176,0.2568998785181608
[H][O][C@]1([H])[C@]2([H])[N]([C]([H])([H])[H])[C@]([H])([C]([H])=[O])[C@]12[H],-0.21089988428177237,-0.024599987356021234,0.1862998925448927
[H][O][C@]1([H])[C@]([H])([C]([H])=[O])[C@@]2([H])[N]([C]([H])([H])[H])[C@@]12[H],-0.23739987181876995,-0.04459997704074697,0.1928999010129784
[H][O][C@@]1([H])[C@@]2([H])[C@]([H])([O][H])[C@]([H])([C]([H])=[O])[C@@]12[H],-0.245099878777631,-0.04099998038698818,0.20409989839064283
[H][O][C@@]1([H])[C@@]2([H])[C@@]3([H])[C@@]([H])([O][H])[C@@]3([H])[C@@]12[C]([H])([H])[H],-0.20919988342813156,0.06089996821761689,0.2700998604074652
[H][C]([H])([H])[C@@]1([H])[C@]2([H])[C@]3([H])[C@]([H])([C]([H])([H])[H])[C@]3([C]([H])([H])[H])[C@]12[H],-0.19769988486903445,0.08149995588434965,0.2791998495151008
[H][C]([H])([H])[C@@]1([H])[C@]2([H])[N]3[C@@]([C]([H])([H])[H])([C@@]21[H])[C@@]3([H])[C]([H])([H])[H],-0.20719989891649163,0.06959996305143953,0.2766998513521174
[H][O][C@@]1([H])[C@@]2([H])[C@@]3([H])[C@]([H])([C]([H])([H])[H])[C@@]3([H])[C@@]12[C]([H])([H])[H],-0.19839989346685521,0.07449996628502611,0.27299986598683673
[H][C]([H])([H])[N]1[C@]2([H])[C@@]1([C]([H])([H])[H])[C@]1([H])[C@@]([H])([C]([H])([H])[H])[C@]21[H],-0.19109989392438229,0.08149995588434965,0.27259985857044866
[H][O][C@]12[C@@]([H])([C]([H])([H])[H])[C@@]1([H])[C@@]1([H])[C@]([H])([C]([H])([H])[H])[C@]12[H],-0.202999882376434,0.07869995653993352,0.2816998301546507
[H][O][C@@]1([H])[C@@]2([H])[C@@]3([H])[C@]([H])([C]([H])([H])[H])[C@@]3([H])[C@@]12[O][H],-0.20449990580703092,0.07169996255975163,0.2761998552242074
[H][C]([H])([H])[C@@]1([H])[C@]2([C]([H])([H])[H])[N]3[C@]([H])([C@]12[H])[C@]3([H])[C]([H])([H])[H],-0.2183998787707226,0.08949995526292662,0.3078998340336492
[H][C]([H])([H])[N]1[C@@]2([H])[C@]1([H])[C@@]1([C]([H])([H])[H])[C@@]([H])([C]([H])([H])[H])[C@@]21[H],-0.19399989950375376,0.07509995988617475,0.26899984439325636
[H][O][C@@]12[C@]3([H])[N]([C]([H])([H])[H])[C@]3([H])[C@]1([H])[C@]2([H])[C]([H])([H])[H],-0.20009989432049596,0.06949996119734253,0.26959986427955523
[H][O][C@@]1([H])[C@]2([C]([H])([H])[H])[N]3[C@]([H])([C@]12[H])[C@]3([H])[C]([H])([H])[H],-0.22279989025725752,0.07479995870474204,0.29759984020028285
